Cartelle: logs_final_1000, logs_timing_biased_full_1000, logs_gapfill_1000
Test caricati: 214

TUNING PARAMETERS
----------------------------------------
  adapt_dcm_error_threshold: 0.003
  adapt_margin_error_gate: 0.002
  adapt_cooldown_ticks: 10
  adapt_warmup_ticks: 15
  adapt_freeze_ticks: 8
  T_gap_ticks: 16
  min_timing_update_ticks: 2
  min_step_update: 0.01
  adapt_alpha_time: 5.0
  adapt_alpha_offset: 50.0
  adapt_alpha_slack: 10000.0

FULL RESULTS
name                                           | fell   | ticks  | force  | phase  | dir      | step  | sup    | swing  | sw_phase    | sw_z    | sw_vz    | rem   | adapt  | upd  | act  | qpf  | max_err  | fail          
D_inplace_base_F30_P035_left_S3                | True   | 375    | 30.00… | 0.3500 | left     | 3     | ?      | ?      | ?           | None    | None     | None  | False  | 0    | 0    | 0    | 0.0000   | RuntimeError  
D_inplace_base_F30_P035_right_S4               | False  | 1000   | 30.00… | 0.3500 | right    | 4     | rfoot  | lfoot  | near_ground | 0.0000  | 0.0078   | 46    | False  | 0    | 0    | 0    | 0.0000   |               
D_inplace_base_F30_P055_left_S3                | True   | 369    | 30.00… | 0.5500 | left     | 3     | ?      | ?      | ?           | None    | None     | None  | False  | 0    | 0    | 0    | 0.0000   | RuntimeError  
D_inplace_base_F30_P055_right_S4               | True   | 365    | 30.00… | 0.5500 | right    | 4     | ?      | ?      | ?           | None    | None     | None  | False  | 0    | 0    | 0    | 0.0000   | RuntimeError  
E_long_adapt_F25_P055_left_S3                  | True   | 532    | 25.00… | 0.5500 | left     | 3     | lfoot  | rfoot  | near_ground | 0.0004  | -0.0021  | 32    | True   | 3    | 3    | 0    | 0.0026   | RuntimeError  
E_long_adapt_F25_P055_right_S4                 | True   | 611    | 25.00… | 0.5500 | right    | 4     | rfoot  | lfoot  | near_ground | 0.0004  | -0.0021  | 32    | True   | 1    | 1    | 0    | 0.0020   | RuntimeError  
E_long_adapt_F30_P055_left_S3                  | True   | 483    | 30.00… | 0.5500 | left     | 3     | lfoot  | rfoot  | near_ground | 0.0003  | -0.0016  | 32    | True   | 1    | 2    | 0    | 0.0023   | RuntimeError  
E_long_adapt_F30_P055_right_S4                 | True   | 597    | 30.00… | 0.5500 | right    | 4     | rfoot  | lfoot  | near_ground | 0.0000  | 0.0015   | 32    | True   | 1    | 1    | 0    | 0.0021   | RuntimeError  
E_long_adapt_F35_P055_left_S3                  | True   | 478    | 35.00… | 0.5500 | left     | 3     | lfoot  | rfoot  | near_ground | 0.0003  | -0.0018  | 32    | True   | 1    | 3    | 0    | 0.0031   | RuntimeError  
E_long_adapt_F35_P055_right_S4                 | True   | 579    | 35.00… | 0.5500 | right    | 4     | rfoot  | lfoot  | near_ground | 0.0000  | 0.0015   | 32    | True   | 1    | 3    | 0    | 0.0026   | RuntimeError  
E_long_base_F25_P055_left_S3                   | True   | 511    | 25.00… | 0.5500 | left     | 3     | lfoot  | rfoot  | near_ground | 0.0003  | -0.0018  | 32    | False  | 0    | 0    | 0    | 0.0000   | RuntimeError  
E_long_base_F25_P055_right_S4                  | True   | 635    | 25.00… | 0.5500 | right    | 4     | rfoot  | lfoot  | near_ground | 0.0000  | 0.0015   | 32    | False  | 0    | 0    | 0    | 0.0000   | RuntimeError  
E_long_base_F30_P055_left_S3                   | True   | 474    | 30.00… | 0.5500 | left     | 3     | lfoot  | rfoot  | near_ground | 0.0003  | -0.0016  | 32    | False  | 0    | 0    | 0    | 0.0000   | RuntimeError  
E_long_base_F30_P055_right_S4                  | True   | 570    | 30.00… | 0.5500 | right    | 4     | rfoot  | lfoot  | near_ground | 0.0004  | -0.0019  | 32    | False  | 0    | 0    | 0    | 0.0000   | RuntimeError  
E_long_base_F35_P055_left_S3                   | True   | 465    | 35.00… | 0.5500 | left     | 3     | lfoot  | rfoot  | near_ground | 0.0004  | -0.0021  | 32    | False  | 0    | 0    | 0    | 0.0000   | RuntimeError  
E_long_base_F35_P055_right_S4                  | True   | 562    | 35.00… | 0.5500 | right    | 4     | rfoot  | lfoot  | near_ground | 0.0004  | -0.0019  | 32    | False  | 0    | 0    | 0    | 0.0000   | RuntimeError  
F_frontier_adapt_F46_P055_left_S3              | False  | 1000   | 46.00… | 0.5500 | left     | 3     | lfoot  | rfoot  | near_ground | 0.0003  | -0.0016  | 32    | True   | 1    | 1    | 0    | 0.0031   |               
F_frontier_adapt_F48_P055_left_S3              | True   | 570    | 48.00… | 0.5500 | left     | 3     | lfoot  | rfoot  | near_ground | 0.0003  | -0.0016  | 32    | True   | 1    | 1    | 0    | 0.0030   | RuntimeError  
F_frontier_adapt_F50_P055_left_S3              | False  | 1000   | 50.00… | 0.5500 | left     | 3     | lfoot  | rfoot  | near_ground | 0.0003  | -0.0018  | 32    | True   | 1    | 1    | 0    | 0.0030   |               
F_frontier_adapt_F52_P055_left_S3              | True   | 504    | 52.00… | 0.5500 | left     | 3     | lfoot  | rfoot  | near_ground | 0.0003  | -0.0016  | 32    | True   | 1    | 1    | 0    | 0.0030   | RuntimeError  
